image_path,date,pixel_count
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026429 141323__dccbridgecamerasgmail.com__1777468413000__0__01_20260429141323000.jpg,2026-05-29T10:18:42,68975
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026429 141343__dccbridgecamerasgmail.com__1777468434000__0__01_20260429141343000.jpg,2026-05-29T10:18:42,45968
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026511 162506__dccbridgecamerasgmail.com__1778513117000__0__01_20260511162506000.jpg,2026-05-29T10:18:42,67809
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026512 101415__dccbridgecamerasgmail.com__1778577267000__0__01_20260512101415000.jpg,2026-05-29T10:18:42,96747
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026512 162746__dccbridgecamerasgmail.com__1778599679000__0__01_20260512162746000.jpg,2026-05-29T10:18:42,89238
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026512 164359__dccbridgecamerasgmail.com__1778600651000__0__01_20260512164359000.jpg,2026-05-29T10:18:42,101072
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026513 180212__dccbridgecamerasgmail.com__1778691744000__0__01_20260513180212000.jpg,2026-05-29T10:18:42,75236
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026513 180235__dccbridgecamerasgmail.com__1778691767000__0__01_20260513180235000.jpg,2026-05-29T10:18:42,104534
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026515 140314__dccbridgecamerasgmail.com__1778850210000__0__01_20260515140314000.jpg,2026-05-29T10:18:42,105014
images/reolink_8/Vehicle Detected from Reolink DCC 8 at 2026515 164311__dccbridgecamerasgmail.com__1778859806000__0__01_20260515164311000.jpg,2026-05-29T10:18:42,42845
